slot_id,status,page_path,slot_key,prompt_hash,manifest_status
9d2317ad099c8055,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-15,,skipped_not_selected
38994de9dc22564c,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-16,,skipped_not_selected
2ce485838d1b288c,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-17,,skipped_not_selected
afe882db2fe4f7c6,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-2,,skipped_not_selected
ec28599c61e2410a,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-3,,skipped_not_selected
f8420f9b0c0fb348,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-4,,skipped_not_selected
5c92346e504e97c3,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-5,,skipped_not_selected
2770631fa9c5560c,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-6,,skipped_not_selected
cd37b92b7c7bee65,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-7,,skipped_not_selected
289b70243e0651e1,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-8,,skipped_not_selected
39a22a6b6e9d9302,SKIPPED_NOT_SELECTED,/cobertura/cdmx/mejor-internet-cdmx/index.html,inline-9,,skipped_not_selected
c3d715f5b369e3bc,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-1,,skipped_not_selected
b265e790c84e84d6,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-10,,skipped_not_selected
51aa3c3083acaf00,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-11,,skipped_not_selected
6d5e5c043c8da907,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-12,,skipped_not_selected
ea2f84a1df59a9a0,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-13,,skipped_not_selected
9897f34d7fbd613c,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-14,,skipped_not_selected
fb4344ee79caa7bf,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-15,,skipped_not_selected
985c097bfe61350f,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-16,,skipped_not_selected
5c8bea69c49f0486,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-17,,skipped_not_selected
2e3febdb2ec2bfaa,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-2,,skipped_not_selected
48b2d75c4af0b380,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-3,,skipped_not_selected
334ae2e2076fe677,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-4,,skipped_not_selected
2f35dfb9c348959b,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-5,,skipped_not_selected
72e1590275a96e16,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-6,,skipped_not_selected
c940691764cd48bf,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-7,,skipped_not_selected
2224e3bdce5ae2cc,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-8,,skipped_not_selected
c73435ba8487df6f,SKIPPED_NOT_SELECTED,/cobertura/guadalajara/index.html,inline-9,,skipped_not_selected
ab4e65b85ffe1427,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-1,,skipped_not_selected
ea885c48c42803a8,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-2,,skipped_not_selected
883725b7ba935c8d,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-3,,skipped_not_selected
a48212d18fa6e9a4,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-4,,skipped_not_selected
e51d329c47e11707,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-5,,skipped_not_selected
f7ade67e439713f7,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-6,,skipped_not_selected
28bbfe508aea9606,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-7,,skipped_not_selected
591bd198a9075318,SKIPPED_NOT_SELECTED,/cobertura/index.html,inline-8,,skipped_not_selected
88ccb8721aef2f32,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-1,,skipped_not_selected
36b6fc8619120859,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-10,,skipped_not_selected
60b878b14be1e9c6,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-11,,skipped_not_selected
c3c463f75c9686f8,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-12,,skipped_not_selected
affd3d97e99178cb,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-13,,skipped_not_selected
b133392f3de45452,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-14,,skipped_not_selected
05f28f83fba4327c,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-15,,skipped_not_selected
34d51019f119c244,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-16,,skipped_not_selected
15e42f70074cd568,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-17,,skipped_not_selected
dccc97d50a2930ac,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-2,,skipped_not_selected
7eae2f90b3ba50b6,SKIPPED_NOT_SELECTED,/cobertura/monterrey/index.html,inline-3,,skipped_not_selected
